model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
lingshu7b,Edema,llm.L23.vis,0.84583645262215,0.8038790950489785,0.880558100403076,0.6226279373856964,0.5863939305006861,0.6573933772788849,0.22320851523645358,0.16628827309910216,0.2749354730577038,1659
lingshu7b,Effusion,llm.L25.ans,0.8286086581951324,0.8032000949805609,0.8497896137004431,0.6639652207639639,0.6372812310792246,0.6907575705862807,0.1646434374311685,0.12647452055899755,0.20088641786085537,1659
lingshu7b,Atelectasis,llm.L25.ans,0.7684379997304291,0.7461340422431824,0.789512038691865,0.6775041785252813,0.6473496931821487,0.7069584999760277,0.09093382120514781,0.0565772565488749,0.12556235049506165,1659
lingshu7b,Pneumothorax,llm.L25.ans,0.8568490028490029,0.825755695126691,0.8810578362781122,0.7127344294455414,0.6836455845341579,0.7388497546713213,0.14411457340346145,0.10459497321844238,0.18105904241897444,1659
lingshu7b,Consolidation,llm.L25.ans,0.7356247389041685,0.7008890579753762,0.7651315288890608,0.6063612746363123,0.5781141948569933,0.6326495898042089,0.12926346426785618,0.08359219924083157,0.16893683477378563,1659
lingshu7b,Cardiomegaly,llm.L25.ans,0.8893902798857205,0.8614787368797344,0.9107522362946655,0.6977870733573137,0.6601276443096988,0.7359708530377547,0.1916032065284068,0.14493211154845714,0.23340082148433608,1659
lingshu7b,Infiltration,llm.L25.ans,0.7290225592452071,0.7043880707525054,0.7507159854795711,0.6104471917085215,0.5825992838299181,0.6377422783309291,0.11857536753668563,0.07940323546998651,0.15430791337173472,1659
lingshu7b,Mass,llm.L25.ans,0.7556618711105054,0.7193882793230315,0.7894724762760232,0.6574868860276586,0.6292410074014312,0.6853560592903835,0.09817498508284683,0.05083377670183267,0.14462497762553694,1659
lingshu7b,Nodule,llm.L25.ans,0.6697363150615567,0.6346668749982467,0.7039915306841704,0.7323004823004824,0.7086460560604994,0.7547886325898737,-0.06256416723892566,-0.10221175467892996,-0.024626267232820697,1659
lingshu7b,Edema,llm.L25.ans,0.8348763896161219,0.7967534777319082,0.8685575656975121,0.5911946891934454,0.5581575312370849,0.6226002186562833,0.24368170042267645,0.1919765498425154,0.291133884334582,1659
lingshu7b,Effusion,llm.L27.ans,0.8318894803236824,0.8075996964206662,0.852708085614277,0.655849112863811,0.6289491531152289,0.6816996042308632,0.1760403674598714,0.13788032174522558,0.21365297366714792,1659
lingshu7b,Atelectasis,llm.L27.ans,0.7691352940658523,0.7458358885384127,0.7908332093411473,0.6791164311926736,0.648815471402753,0.7089291952222783,0.09001886287317873,0.05298598643161452,0.12635609006256768,1659
lingshu7b,Pneumothorax,llm.L27.ans,0.8725316677624371,0.8421869480526327,0.8949657882585738,0.7048419391417383,0.6753326994718744,0.7331838699155557,0.16768972862069875,0.13012960467192064,0.20527838173999677,1659
lingshu7b,Consolidation,llm.L27.ans,0.7492577300839065,0.7144939043646299,0.7784327499134585,0.6127868017353781,0.5836459890314655,0.6401494079936794,0.13647092834852836,0.09238825955516557,0.17709204411851437,1659
lingshu7b,Cardiomegaly,llm.L27.ans,0.8877612499359518,0.8550737811855323,0.9114171098111475,0.6967294389557123,0.6598085270225529,0.7333700199460881,0.19103181098023958,0.1445168314654709,0.23133181251368656,1659
lingshu7b,Infiltration,llm.L27.ans,0.734982989253887,0.710473684837856,0.7560159626995817,0.6009013315834247,0.5748307121216578,0.6275303999025608,0.13408165767046232,0.09367613758328125,0.16968516733264577,1659
