model,concept,locus,real,real_lo,real_hi,control,control_lo,control_hi,selectivity,sel_lo,sel_hi,n_test_patients
qwen7b,Consolidation,connector,0.7035855623394713,0.6693905522177696,0.7345286426957361,0.6571840621487948,0.6303500520431938,0.6831011133251405,0.04640150019067657,0.0012122423310490294,0.08877032972232023,1659
qwen7b,Cardiomegaly,connector,0.7928031152989234,0.7492442960143569,0.8264737004138921,0.6836151799323155,0.6515196593191944,0.7136856748377691,0.10918793536660798,0.05886442963011343,0.15493929316012545,1659
qwen7b,Infiltration,connector,0.6929509027596805,0.666639812104227,0.7163090892024236,0.6982361841676012,0.6725632811757215,0.7245443185761946,-0.005285281407920728,-0.04259686996866861,0.029393290502800224,1659
qwen7b,Mass,connector,0.6435032868054068,0.6042618299564636,0.6817854373561938,0.6137399135314398,0.5834751720732607,0.6453072188399531,0.029763373273967053,-0.01733742316812566,0.07781949857747972,1659
qwen7b,Nodule,connector,0.613242723913027,0.5745097999878797,0.6506004439960251,0.7195714775339042,0.6919067409529152,0.7445446561304921,-0.10632875362087713,-0.15391653056662705,-0.05903910825973778,1659
qwen7b,Edema,connector,0.8160989921631925,0.7727406458049936,0.8513347650940103,0.6780374206193488,0.6305401448754671,0.7198853716165335,0.1380615715438437,0.08128982490493966,0.19279024021858007,1659
qwen7b,Effusion,llm.L10.ans,0.6830845204762931,0.6552377432747131,0.7094936660835065,0.7545944793169879,0.7312408007831878,0.7771641154708271,-0.07150995884069478,-0.1065801526381345,-0.03844885748269313,1659
qwen7b,Atelectasis,llm.L10.ans,0.6314198321481475,0.6052103063286706,0.65882488000969,0.5703844117722014,0.545113313970232,0.5952324717358256,0.061035420375946,0.02524450312884751,0.09593968460817676,1659
qwen7b,Pneumothorax,llm.L10.ans,0.6789752355906202,0.6372390643542631,0.7159056066327152,0.6857941493396851,0.6565501595335262,0.7150158832964658,-0.006818913749064848,-0.058849434677563366,0.04143527667489981,1659
qwen7b,Consolidation,llm.L10.ans,0.6613081345930067,0.6252183626388798,0.6951222358207552,0.5801504044790551,0.5546584337230297,0.6064005810619089,0.08115773011395166,0.03662193045644363,0.12494771426559226,1659
qwen7b,Cardiomegaly,llm.L10.ans,0.6912290341901937,0.6437980751400345,0.7305684254261156,0.6390422554616928,0.6051318244554582,0.6707642481320747,0.05218677872850086,-0.0021320173722666896,0.10324199617041897,1659
qwen7b,Infiltration,llm.L10.ans,0.6647580021299342,0.6397664385063988,0.6865925691019942,0.645467891219447,0.6231036969483335,0.668306877121345,0.019290110910487157,-0.012907885533804522,0.050401258969064944,1659
